[http-bio-8888-exec-4] DEBUG com.finalproject.web.filter.LocalizationFilter  - Set locale to session
[http-bio-8888-exec-4] DEBUG com.finalproject.web.filter.LocalizationFilter  - Set locale to session
[http-bio-8888-exec-4] DEBUG com.finalproject.web.filter.LocalizationFilter  - Set bundle to session
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-2] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-2] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-7] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-7] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-7] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-7] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-7] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-1] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-7] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-10] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-10] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-10] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-10] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-10] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-10] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-10] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-10] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-2] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-2] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-2] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-2] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-8] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-8] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-3] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.command.AccountInfoCommand  - User in session IS User{id=1, login='vasya01', password='password', name='Vasya', surname='Petrov', accountId=10, securityAccess=USER}account id = 10
[http-bio-8888-exec-8] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-8] DEBUG com.finalproject.db.DBConnectionPool  - Connection received jdbc:mysql://localhost:3306/bank_system, UserName=root@localhost, MySQL Connector/J
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /css/style.css. New Path: /app/css/style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.servlets.DispatcherServlet  - Path: /style.css
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/js/log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /log.js
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/errors/404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/errors/404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /404.jsp
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Static resource: /ui/images/list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Page is not secured: /list-arrow.gif
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - Path: /account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.AuthenticationFilter  - User has permission. Continue
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Do service, URI: /bank-system/account_info
[http-bio-8888-exec-8] INFO  com.finalproject.web.filter.StaticResourceFilter  - Non static resource: /account_info. New Path: /app/account_info
